,0
854,0.20071513950824738
855,0.08755989372730255
856,0.5926493406295776
857,9.513418197631836
858,2.075331687927246
859,1.800947904586792
860,0.38214433193206787
861,0.330197274684906
862,0.2716430425643921
863,0.28254541754722595
864,0.9491013884544373
865,0.6867595314979553
866,2.2471015453338623
867,32.51106643676758
868,14.484549522399902
869,4.129659652709961
870,1.934950828552246
871,0.27531200647354126
872,0.3422496020793915
873,0.1257961392402649
874,0.11733999848365784
875,0.09455177932977676
876,0.14129489660263062
877,0.07129879295825958
878,0.08616023510694504
879,0.09629639983177185
880,0.08354207873344421
881,0.06904631108045578
882,0.22851186990737915
883,5.362119674682617
884,2.2224340438842773
885,0.72123783826828
886,0.47102662920951843
887,1.5595135688781738
888,0.5149784684181213
889,0.1159796267747879
890,0.10853925347328186
891,0.10625384747982025
892,0.5477699637413025
893,14.133160591125488
894,14.526477813720703
895,11.579463005065918
896,12.43577766418457
897,1.5510814189910889
898,0.42705491185188293
899,0.5093621015548706
900,0.18618658185005188
901,0.11453546583652496
902,0.12174602597951889
903,0.08933115005493164
904,0.07687753438949585
905,0.08677254617214203
906,0.15037623047828674
907,0.10245469212532043
908,0.08503307402133942
909,0.07408259063959122
910,0.09159888327121735
911,0.07589848339557648
912,0.2588447034358978
913,0.18199965357780457
914,2.3084332942962646
915,11.907114028930664
916,5.918683052062988
917,2.6342968940734863
918,0.3257507085800171
919,1.900070309638977
920,0.252835214138031
921,0.7733017802238464
922,0.19167909026145935
923,0.6944172382354736
924,1.476156234741211
925,0.5155332684516907
926,0.18731382489204407
927,3.1233606338500977
928,16.722074508666992
929,6.672006130218506
930,8.137115478515625
931,0.4867541790008545
932,0.21144208312034607
933,0.38776546716690063
934,0.28133219480514526
935,0.0904846042394638
936,0.08496376872062683
937,0.10909056663513184
938,0.0835404247045517
939,0.32947802543640137
940,1.556856632232666
941,3.9126718044281006
942,8.036314964294434
943,1.3156770467758179
944,5.146070957183838
945,2.830414295196533
946,0.9227288365364075
947,0.5003322958946228
948,0.4225699007511139
949,0.5994927883148193
950,0.3269755244255066
951,0.4309167265892029
952,10.81535530090332
953,2.5824196338653564
954,1.44115149974823
955,1.3989484310150146
956,0.28404054045677185
957,0.16446229815483093
958,1.079683780670166
959,1.3731894493103027
960,4.259496688842773
961,0.5448809862136841
962,0.175134539604187
963,0.47205081582069397
964,0.5181151628494263
965,0.40958094596862793
966,3.203977108001709
967,6.859267234802246
968,8.389474868774414
969,1.642980694770813
970,0.5400766134262085
971,0.35871630907058716
972,0.25765088200569153
973,0.09664036333560944
974,0.09906795620918274
975,0.07528490573167801
976,0.07280348241329193
977,0.06663337349891663
978,0.0743446946144104
979,0.07201218605041504
980,0.12532967329025269
981,0.8886631727218628
982,3.039850950241089
983,1.5640676021575928
984,7.320699214935303
985,6.23930549621582
986,1.2249457836151123
987,0.6857705116271973
988,1.595878005027771
989,0.38751500844955444
990,0.2870217263698578
991,0.11166171729564667
992,0.2414216250181198
993,1.2226057052612305
994,13.933136940002441
995,2.3236241340637207
996,1.7828391790390015
997,0.5093694925308228
998,0.2631324231624603
999,0.19196273386478424
1000,0.07761233299970627
1001,0.1372464895248413
1002,10.422646522521973
1003,21.861888885498047
1004,7.936734199523926
1005,7.557003974914551
1006,1.0316578149795532
1007,0.2618548274040222
1008,0.26365047693252563
1009,0.1087980568408966
1010,0.10546044260263443
1011,0.08288480341434479
1012,0.0694727897644043
1013,0.06578455120325089
1014,0.0741782933473587
1015,0.08324259519577026
1016,0.07794959843158722
1017,0.08740779757499695
1018,0.20007257163524628
1019,0.20221848785877228
1020,0.21973535418510437
1021,0.10931731760501862
1022,1.009464144706726
1023,30.71963119506836
1024,7.1642913818359375
1025,2.56030011177063
1026,4.029505729675293
1027,0.4688730835914612
1028,0.5072821974754333
1029,0.4484730660915375
1030,0.09189894795417786
1031,0.07793281972408295
1032,0.06883914768695831
1033,0.06570332497358322
1034,0.06170826777815819
1035,0.061603844165802
1036,0.08509495109319687
1037,0.07981837540864944
1038,0.09675122797489166
1039,0.6771623492240906
1040,3.5168685913085938
1041,4.575257778167725
1042,1.7636141777038574
1043,0.6939643025398254
1044,4.783745288848877
1045,2.567284107208252
1046,0.8076247572898865
1047,0.46130624413490295
1048,0.14549686014652252
1049,0.6631897687911987
1050,0.23751774430274963
1051,0.49822548031806946
1052,5.519224166870117
1053,1.8689619302749634
1054,1.246074914932251
1055,0.16010145843029022
